usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zp,15,VE0506,José Rafael Revenga,-67.242308,10.259218,6.0,27073.61515223421,0.0,0.0,0.0,3111.119153643883,9105.0,1152841.0,1,1,109.67797447552387,18.891232045804443,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1213,San José de Guaribe,-65.843107,9.785284,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional,discrepancia_poblacional"
us6000t7zp,15,VE1515,Paz Castillo,-66.645505,10.323471,6.5,169850.82054167427,0.0,0.0,0.0,21068.606207596244,37219.0,5120914.0,1,2,446.5650198912144,59.67274630476881,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1508,Cristóbal Rojas,-66.838628,10.25515,6.0,171627.82991373865,0.0,0.0,0.0,24186.94705766943,40899.0,7588003.0,3,13,440.14994785466394,70.19029126565196,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1307,Simón Planas,-69.118496,9.829746,6.0,355.2123388890177,0.0,0.0,0.0,3.3512740013592293,74.0,26238.0,0,0,2.013381923740524,0.2049356421526309,0.0,0.0,0,0,0.0,0.0,0.0,355.2123388890177,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1119,San Francisco,-68.712788,11.136005,6.0,868.7910004109144,0.0,0.0,0.0,115.23830701241002,602.0,39342.0,0,0,14.44148331999616,5.3144868456072825,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0804,Guacara,-67.881926,10.2706,6.5,297031.15126326587,0.0,0.0,0.0,21332.233740452022,68217.0,13601471.0,22,57,553.3479756769158,47.47161352219193,0.0,0.0,0,0,0.0,0.0,0.0,55931.624635395594,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1506,Carrizal,-66.995378,10.351335,6.0,64420.94134563487,0.0,0.0,0.0,8033.862242137508,13106.0,2764486.0,19,13,122.62077030577204,8.949058038149902,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE1206,Las Mercedes,-66.475607,8.398661,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1514,Páez,-65.957962,10.137496,6.0,17079.082516519353,0.0,0.0,0.0,2272.221543929271,6443.0,973722.0,1,10,85.131603076423,8.300976415951727,0.0,0.0,0,0,0.0,0.0,0.0,891.865660564974,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
